timestamp,demand_mw,solar_actual_mw,wind_actual_mw,solar_capacity_mw,wind_capacity_mw,solar_irradiance_wm2,wind_speed_ms,temperature_c,battery_soc_pct,grid_import_mw,grid_export_mw,frequency_hz,voltage_pu,hour_of_day,day_of_week,month,is_weekend
2024-02-04 18:15:00.000+00:00,215.07,0.36,40.02,150.0,80.0,0,7.55,9.09,20.61,180,0,49.985,1.0129,18,6,2,1
2024-02-04 18:30:00.000+00:00,208.29,0,55.45,150.0,80.0,0,9.24,10.81,24.09,141.71,0,49.9743,0.9959,18,6,2,1
2024-02-04 18:45:00.000+00:00,203.77,0.08,32.05,150.0,80.0,0,6.6,9.92,21.66,179.42,0,49.9665,0.9947,18,6,2,1
2024-02-04 19:00:00.000+00:00,201.41,0,33.66,150.0,80.0,0,6.76,10.85,20.35,171.95,0,50.0143,1.0019,19,6,2,1
2024-02-04 19:15:00.000+00:00,201.67,0.19,44.96,150.0,80.0,0,8,11.63,22.4,149.96,0,49.9879,0.9875,19,6,2,1
2024-02-04 19:30:00.000+00:00,204.63,0.11,42.31,150.0,80.0,0,7.78,11.52,22.34,162.4,0,50.007,0.9802,19,6,2,1
2024-02-04 19:45:00.000+00:00,200.83,0.04,27.64,150.0,80.0,0,6.18,10.11,18.66,180,0,49.964,1.0013,19,6,2,1
2024-02-04 20:00:00.000+00:00,199.56,0,39.67,150.0,80.0,0,7.54,11.8,18.98,158.89,0,49.9731,1.0004,20,6,2,1
2024-02-04 20:15:00.000+00:00,209.16,0,38.74,150.0,80.0,0,7.43,9.76,15.8,180,0,50.008,0.9902,20,6,2,1
2024-02-04 20:30:00.000+00:00,197.35,0,44.43,150.0,80.0,0,7.94,9.29,17.63,147.06,0,49.9753,1.0107,20,6,2,1
2024-02-04 20:45:00.000+00:00,202.31,0,44.52,150.0,80.0,0,7.92,10.7,17.69,157.6,0,50.0095,1.0017,20,6,2,1
2024-02-04 21:00:00.000+00:00,196.99,0,46.87,150.0,80.0,0,8.18,10.92,19.93,142.95,0,49.9966,0.998,21,6,2,1
2024-02-04 21:15:00.000+00:00,193.65,0,47.7,150.0,80.0,0,8.36,11.41,23.32,135.08,0,50.0139,0.9953,21,6,2,1
2024-02-04 21:30:00.000+00:00,199.38,0.03,54.86,150.0,80.0,0,9.14,11.82,26.83,133.24,0,50.0109,1.0009,21,6,2,1
2024-02-04 21:45:00.000+00:00,196.49,0,42.86,150.0,80.0,0,7.84,11.44,27.27,152.25,0,49.9819,1.0021,21,6,2,1
2024-02-04 22:00:00.000+00:00,187.67,0.16,53.85,150.0,80.0,0,9.06,11.19,33.81,112.72,0,49.9818,0.9864,22,6,2,1
2024-02-04 22:15:00.000+00:00,195.06,0,39.83,150.0,80.0,0,7.57,10.26,33.45,156.38,0,49.9991,0.9998,22,6,2,1
2024-02-04 22:30:00.000+00:00,181.85,0,45.79,150.0,80.0,0,8.14,9.44,38.8,118.94,0,49.9933,0.9887,22,6,2,1
2024-02-04 22:45:00.000+00:00,189.81,0.09,40.47,150.0,80.0,0,7.62,11.11,40.14,144.98,0,50.0111,0.9964,22,6,2,1
2024-02-04 23:00:00.000+00:00,190.74,0,44.85,150.0,80.0,0,8.01,8.56,42.41,138.6,0,49.9804,0.9975,23,6,2,1
2024-02-04 23:15:00.000+00:00,182.76,0.52,39.63,150.0,80.0,0,7.44,9.2,45.74,131.98,0,50.0373,0.9902,23,6,2,1
2024-02-04 23:30:00.000+00:00,178.24,0,36.13,150.0,80.0,0,7.02,9.64,49.23,130.94,0,50.027,1.0018,23,6,2,1
2024-02-04 23:45:00.000+00:00,190.32,0.09,41.94,150.0,80.0,0,7.79,8.62,50.83,143.17,0,49.961,1.0041,23,6,2,1
2024-02-05 00:00:00.000+00:00,196.45,0,42.03,150.0,80.0,0,7.7,12.45,50.52,155.42,0,50.0402,0.9952,0,0,2,0
2024-02-05 00:15:00.000+00:00,206.55,0.03,42.19,150.0,80.0,0,7.81,10.23,47.16,175.09,0,50.0154,1.0009,0,0,2,0
2024-02-05 00:30:00.000+00:00,191.79,0.33,44.35,150.0,80.0,0,7.93,9.04,49.21,140.53,0,50.0047,1.0033,0,0,2,0
2024-02-05 00:45:00.000+00:00,201.96,0.66,50.79,150.0,80.0,0,8.74,6.65,50.26,147.17,0,49.9872,0.9981,0,0,2,0
2024-02-05 01:00:00.000+00:00,199.76,0,42.92,150.0,80.0,0,7.82,10.52,49.47,159.36,0,50.001,1.0009,1,0,2,0
2024-02-05 01:15:00.000+00:00,198.48,0.35,41.68,150.0,80.0,0,7.56,9.06,48.97,158.07,0,49.9508,0.992,1,0,2,0
2024-02-05 01:30:00.000+00:00,193.7,0.12,39.22,150.0,80.0,0,7.42,9.81,49.22,153.55,0,49.9169,1.0085,1,0,2,0
2024-02-05 01:45:00.000+00:00,192.88,0,43.65,150.0,80.0,0,7.9,6.63,51.46,142.09,0,50.0052,1.0049,1,0,2,0
2024-02-05 02:00:00.000+00:00,193.84,0.2,42.11,150.0,80.0,0,7.76,8.49,53.03,146.51,0,49.9979,1.0084,2,0,2,0
2024-02-05 02:15:00.000+00:00,190.8,0,38.22,150.0,80.0,0,7.23,8.53,54.56,147.69,0,50.0195,0.9984,2,0,2,0
2024-02-05 02:30:00.000+00:00,189.4,0.28,44.35,150.0,80.0,0,7.95,8.5,58.67,131.62,0,50.0376,1.0046,2,0,2,0
2024-02-05 02:45:00.000+00:00,201.15,0.43,36.25,150.0,80.0,0,7,7.29,56.9,170.15,0,50.0319,0.9973,2,0,2,0
2024-02-05 03:00:00.000+00:00,193.52,0.57,32.28,150.0,80.0,0,6.6,7.63,56.43,162.17,0,50.0184,0.999,3,0,2,0
2024-02-05 03:15:00.000+00:00,195.2,0,25.74,150.0,80.0,0,5.93,7.07,53.35,179.33,0,50.0376,1.0001,3,0,2,0
2024-02-05 03:30:00.000+00:00,186.98,0,29.03,150.0,80.0,0,6.37,4.59,54,155.85,0,50.0419,0.9975,3,0,2,0
2024-02-05 03:45:00.000+00:00,189.31,0.01,22.59,150.0,80.0,0,5.48,6.75,52.2,172.48,0,50.0042,1.0066,3,0,2,0
2024-02-05 04:00:00.000+00:00,191.36,0.25,18.05,150.0,80.0,0,5.09,6.82,48.63,180,0,50.0103,1.0044,4,0,2,0
2024-02-05 04:15:00.000+00:00,200.1,0,35.13,150.0,80.0,0,6.93,5.46,47.73,167.86,0,49.9361,0.9997,4,0,2,0
2024-02-05 04:30:00.000+00:00,195.18,0,20.53,150.0,80.0,0,5.35,4.82,43.76,180,0,49.9784,1.0018,4,0,2,0
2024-02-05 04:45:00.000+00:00,181.66,0.55,23.04,150.0,80.0,0,5.63,5,45.13,153.69,0,50.0346,0.9862,4,0,2,0
2024-02-05 05:00:00.000+00:00,195.9,0,22.16,150.0,80.0,0,5.44,7.1,41.91,180,0,49.9497,0.9993,5,0,2,0
2024-02-05 05:15:00.000+00:00,192.83,0.25,26.2,150.0,80.0,0,5.98,4.32,41.13,168.87,0,50.0691,0.9997,5,0,2,0
2024-02-05 05:30:00.000+00:00,189.97,0.13,32.33,150.0,80.0,0,6.65,6.79,43.25,150.73,0,49.9966,1.0231,5,0,2,0
2024-02-05 05:45:00.000+00:00,199.23,0.16,14.8,150.0,80.0,0,4.71,6.25,37.32,180,0,50.0188,1.0072,5,0,2,0
2024-02-05 06:00:00.000+00:00,194.4,0.2,34.84,150.0,80.0,0,6.94,5.25,39.45,152.52,0,50.0477,0.9922,6,0,2,0
2024-02-05 06:15:00.000+00:00,197.97,0,34.13,150.0,80.0,0,6.8,5.75,40.41,160.79,0,49.9946,1.0107,6,0,2,0
2024-02-05 06:30:00.000+00:00,190.51,0,20.38,150.0,80.0,0,5.23,3.93,39.51,173,0,50.0281,1.005,6,0,2,0
2024-02-05 06:45:00.000+00:00,194.29,0.04,29.59,150.0,80.0,0,6.32,5.04,40.64,161.06,0,49.9642,1.0153,6,0,2,0
2024-02-05 07:00:00.000+00:00,192.55,0.18,30.41,150.0,80.0,0,6.38,6.76,42.51,155.96,0,50.0014,1.006,7,0,2,0
2024-02-05 07:15:00.000+00:00,195.22,1.35,33.97,150.0,80.0,41,6.81,4.21,45.09,151.65,0,49.9787,0.9933,7,0,2,0
2024-02-05 07:30:00.000+00:00,198.59,1.71,39.57,150.0,80.0,68.8,7.42,4.12,48.51,146.35,0,50.0057,1.0121,7,0,2,0
2024-02-05 07:45:00.000+00:00,198.58,3.44,23.94,150.0,80.0,149.2,5.68,6.12,47.5,174.44,0,49.9812,1.0139,7,0,2,0
2024-02-05 08:00:00.000+00:00,200.86,5.01,24.24,150.0,80.0,175.1,5.62,4.82,46.38,175.18,0,49.9874,1.0103,8,0,2,0
2024-02-05 08:15:00.000+00:00,196.38,6.3,21.18,150.0,80.0,245.7,5.43,4.67,45.92,170.37,0,50.0806,0.9993,8,0,2,0
2024-02-05 08:30:00.000+00:00,197.42,6.51,31.2,150.0,80.0,257,6.51,5.28,48.23,152.31,0,49.9495,0.9984,8,0,2,0
2024-02-05 08:45:00.000+00:00,201.74,9.77,27.39,150.0,80.0,358.5,6.01,3,48.78,162.84,0,49.9457,1.0001,8,0,2,0
2024-02-05 09:00:00.000+00:00,203.16,11.36,8.48,150.0,80.0,431.8,3.95,4.98,43.54,180,0,49.9589,0.9974,9,0,2,0
2024-02-05 09:15:00.000+00:00,200.32,10.99,18.78,150.0,80.0,402.5,5.08,6.31,42.19,174.87,0,50.0432,0.9952,9,0,2,0
2024-02-05 09:30:00.000+00:00,198.53,11.69,16.54,150.0,80.0,439.4,4.87,4.7,40.93,174.35,0,49.9976,1.0012,9,0,2,0
2024-02-05 09:45:00.000+00:00,214.02,15.52,11.9,150.0,80.0,582.6,4.34,6.22,34.66,180,0,50.0075,0.9968,9,0,2,0
2024-02-05 10:00:00.000+00:00,211.84,13.45,18.35,150.0,80.0,514,5.08,5.52,30.35,180,0,49.9477,1.002,10,0,2,0
2024-02-05 10:15:00.000+00:00,215.68,15.35,25.95,150.0,80.0,552.6,5.8,4.5,28.02,180,0,50.0381,1.0068,10,0,2,0
2024-02-05 10:30:00.000+00:00,209.03,16.37,27.71,150.0,80.0,604.3,6.16,6.1,28.83,162.36,0,49.9972,0.9767,10,0,2,0
2024-02-05 10:45:00.000+00:00,210.49,14.75,18.71,150.0,80.0,549.3,5.06,5.18,26.18,180,0,50.005,1.0078,10,0,2,0
2024-02-05 11:00:00.000+00:00,208.01,20.36,32.86,150.0,80.0,755.4,6.75,7.68,30.81,139.99,0,49.9946,0.9952,11,0,2,0
2024-02-05 11:15:00.000+00:00,212.87,16.08,29.64,150.0,80.0,604.6,6.45,6.08,31.9,163.67,0,50.0055,0.9905,11,0,2,0
2024-02-05 11:30:00.000+00:00,222.61,20.19,29.5,150.0,80.0,752.9,6.31,4.76,31.53,174.11,0,49.9843,1.0002,11,0,2,0
2024-02-05 11:45:00.000+00:00,214.18,20.78,45.93,150.0,80.0,780.3,8.17,6.78,39.49,121.99,0,49.9917,1.0018,11,0,2,0
2024-02-05 12:00:00.000+00:00,225.09,17.49,37.61,150.0,80.0,640.5,7.17,4.99,40.5,166.77,0,50.0524,1.0192,12,0,2,0
2024-02-05 12:15:00.000+00:00,224.75,19.72,51.68,150.0,80.0,717.5,8.85,6.13,46.85,133.01,0,50.0282,1.0021,12,0,2,0
2024-02-05 12:30:00.000+00:00,221.36,15.94,51.64,150.0,80.0,573.3,8.8,8.32,53.32,133.1,0,49.9925,0.9857,12,0,2,0
2024-02-05 12:45:00.000+00:00,218.56,17.47,52.61,150.0,80.0,642,8.95,6.32,61.67,121.73,0,49.983,0.9878,12,0,2,0
2024-02-05 13:00:00.000+00:00,225.78,17.77,41.24,150.0,80.0,681,7.59,7.04,64.55,157.57,0,49.9819,1.0047,13,0,2,0
2024-02-05 13:15:00.000+00:00,223.61,17.1,44.54,150.0,80.0,648.7,7.95,7.69,68.93,147.95,0,50.0508,1.0004,13,0,2,0
2024-02-05 13:30:00.000+00:00,231.14,15.1,48.57,150.0,80.0,561.8,8.42,8.04,71.82,158.23,0,49.9761,0.9955,13,0,2,0
2024-02-05 13:45:00.000+00:00,219.82,13.49,39.08,150.0,80.0,513.2,7.34,8.94,74.91,157.35,0,49.9855,1.0084,13,0,2,0
2024-02-05 14:00:00.000+00:00,227.82,14.31,38.79,150.0,80.0,541.9,7.4,8.78,75.59,172.54,0,50.001,0.9967,14,0,2,0
2024-02-05 14:15:00.000+00:00,227.32,11.56,34.32,150.0,80.0,424.7,6.79,8.73,74.25,180,0,49.9948,0.9845,14,0,2,0
2024-02-05 14:30:00.000+00:00,224.75,13.33,27.21,150.0,80.0,498.4,6.03,10.49,72.11,180,0,49.9483,1.0028,14,0,2,0
2024-02-05 14:45:00.000+00:00,235.06,10.17,21.31,150.0,80.0,361,5.39,8.13,64.04,180,0,50.0477,0.9949,14,0,2,0
2024-02-05 15:00:00.000+00:00,229.53,9.22,20.82,150.0,80.0,346.9,5.28,8.46,57.29,180,0,49.9948,0.9954,15,0,2,0
2024-02-05 15:15:00.000+00:00,233.31,9.88,27.49,150.0,80.0,371.1,6.1,10.16,51.76,180,0,50.0256,1.0069,15,0,2,0
2024-02-05 15:30:00.000+00:00,229.4,8.62,24.52,150.0,80.0,323.8,5.8,9.17,46.12,180,0,49.9867,1.0009,15,0,2,0
2024-02-05 15:45:00.000+00:00,234.32,5.63,31.35,150.0,80.0,230,6.56,10.56,40.11,180,0,49.9635,0.9949,15,0,2,0
2024-02-05 16:00:00.000+00:00,230.42,5.31,45.55,150.0,80.0,220.1,8.15,8.45,39.85,180,0,49.9959,0.9941,16,0,2,0
2024-02-05 16:15:00.000+00:00,226.3,4.66,34.42,150.0,80.0,159.5,6.9,11.98,37.32,180,0,49.9501,0.9933,16,0,2,0
2024-02-05 16:30:00.000+00:00,236.91,2.34,40.19,150.0,80.0,103.8,7.42,10.86,32.73,180,0,50.0142,1.0057,16,0,2,0
2024-02-05 16:45:00.000+00:00,232.75,0.71,46.79,150.0,80.0,51.1,8.29,9.43,31.09,180,0,50.0067,1.0113,16,0,2,0
2024-02-05 17:00:00.000+00:00,231.78,0,42.83,150.0,80.0,0,7.85,9,28.29,180,0,50.0275,1.012,17,0,2,0
2024-02-05 17:15:00.000+00:00,227.7,0.15,43.35,150.0,80.0,0,7.82,9.74,26.98,180,0,50.0038,0.9915,17,0,2,0
2024-02-05 17:30:00.000+00:00,229.98,0,35.96,150.0,80.0,0,7.13,11.67,22.6,180,0,50.0421,1.0099,17,0,2,0
2024-02-05 17:45:00.000+00:00,225.4,0.48,40.36,150.0,80.0,0,7.43,10.51,21.18,180,0,50.0607,0.9987,17,0,2,0
2024-02-05 18:00:00.000+00:00,224.07,0.08,44.88,150.0,80.0,0,8.07,10.54,21.46,178.22,0,49.9816,1.004,18,0,2,0
2024-02-05 18:15:00.000+00:00,230.77,0.29,42.48,150.0,80.0,0,7.77,11.77,18.96,180,0,49.9868,1.0018,18,0,2,0
2024-02-05 18:30:00.000+00:00,226.79,0,45.42,150.0,80.0,0,8.11,9.65,18.53,180,0,50.0337,0.9949,18,0,2,0
2024-02-05 18:45:00.000+00:00,230.11,0.25,52.3,150.0,80.0,0,8.79,9.81,19.29,175.12,0,50.0087,0.9935,18,0,2,0
2024-02-05 19:00:00.000+00:00,230.99,0,50.03,150.0,80.0,0,8.68,11.84,18.95,180,0,50.0068,1.0198,19,0,2,0
2024-02-05 19:15:00.000+00:00,229.98,0.19,62.02,150.0,80.0,0,9.92,12.21,22.31,157.02,0,50.0298,0.9851,19,0,2,0
2024-02-05 19:30:00.000+00:00,231.54,0.31,65.86,150.0,80.0,0,10.42,12.54,26,153.57,0,49.9211,0.9913,19,0,2,0
2024-02-05 19:45:00.000+00:00,222.57,0.48,52.12,150.0,80.0,0,8.91,11.45,27.97,163.67,0,50.0657,0.9941,19,0,2,0
2024-02-05 20:00:00.000+00:00,221.83,0,52.95,150.0,80.0,0,8.95,10.99,29.94,162.57,0,49.9739,0.9923,20,0,2,0
2024-02-05 20:15:00.000+00:00,223.89,0,42.6,150.0,80.0,0,7.93,11.21,27.84,180,0,49.9888,1.0061,20,0,2,0
2024-02-05 20:30:00.000+00:00,217.32,0,44.09,150.0,80.0,0,7.93,12.57,27.96,172.83,0,49.9539,1.0088,20,0,2,0
2024-02-05 20:45:00.000+00:00,219.04,0,41.27,150.0,80.0,0,7.72,11.58,26.44,180,0,49.9865,1.0001,20,0,2,0
2024-02-05 21:00:00.000+00:00,221.37,0.01,38.7,150.0,80.0,0,7.29,11.18,23.26,180,0,50.0867,1.0031,21,0,2,0
2024-02-05 21:15:00.000+00:00,214.74,0,38.08,150.0,80.0,0,7.29,12.15,21.75,180,0,49.9749,0.9883,21,0,2,0
2024-02-05 21:30:00.000+00:00,221.68,0,44.34,150.0,80.0,0,8,10.08,19.83,180,0,50.0314,1.0183,21,0,2,0
2024-02-05 21:45:00.000+00:00,214.39,0.14,44.11,150.0,80.0,0,7.89,12.14,19.79,170.27,0,49.9716,1.0027,21,0,2,0
2024-02-05 22:00:00.000+00:00,213.13,0,41.54,150.0,80.0,0,7.55,11.3,19.11,173.76,0,49.9585,0.9998,22,0,2,0
2024-02-05 22:15:00.000+00:00,213.44,0,36.57,150.0,80.0,0,7.11,10.62,16.63,180,0,50.0374,0.9877,22,0,2,0
2024-02-05 22:30:00.000+00:00,209.83,0,54.38,150.0,80.0,0,9.03,10.68,20.57,142.84,0,50.0419,1.0027,22,0,2,0
2024-02-05 22:45:00.000+00:00,207.43,0,52.52,150.0,80.0,0,8.87,11.4,24.63,141.91,0,49.9926,0.988,22,0,2,0
2024-02-05 23:00:00.000+00:00,214.48,0.11,42.83,150.0,80.0,0,7.84,10.02,23.28,175.85,0,49.9879,0.9963,23,0,2,0
2024-02-05 23:15:00.000+00:00,212.38,0,56.86,150.0,80.0,0,9.44,9.58,26.71,144.56,0,50.0176,0.9799,23,0,2,0
2024-02-05 23:30:00.000+00:00,201,0,49.98,150.0,80.0,0,8.62,10.78,31.55,135.53,0,50.0186,0.9874,23,0,2,0
2024-02-05 23:45:00.000+00:00,206.04,0.54,39.19,150.0,80.0,0,7.42,9.08,31.52,166.39,0,50.0011,0.998,23,0,2,0
2024-02-06 00:00:00.000+00:00,198.08,0.04,36.19,150.0,80.0,0,7.04,9.22,32.7,158.08,0,50.0238,0.9865,0,1,2,0
2024-02-06 00:15:00.000+00:00,200.25,0.45,40.7,150.0,80.0,0,7.55,6.2,34.57,153.13,0,50.0459,0.9979,0,1,2,0
2024-02-06 00:30:00.000+00:00,209.03,0,53.25,150.0,80.0,0,8.88,9.4,37.16,147.48,0,49.9292,1.0092,0,1,2,0
2024-02-06 00:45:00.000+00:00,200.02,0,29.87,150.0,80.0,0,6.27,8.41,34.96,177.19,0,50.0231,1.0041,0,1,2,0
2024-02-06 01:00:00.000+00:00,197.92,0,25.18,150.0,80.0,0,5.84,8.79,31.72,180,0,49.9486,1.0078,1,1,2,0
2024-02-06 01:15:00.000+00:00,200.83,0,34.21,150.0,80.0,0,6.93,8.71,30.01,172.1,0,50.0099,1.0224,1,1,2,0
2024-02-06 01:30:00.000+00:00,199.59,0.3,36.29,150.0,80.0,0,6.99,9.65,29.23,165.49,0,50.0009,1.0115,1,1,2,0
2024-02-06 01:45:00.000+00:00,191.46,0.38,36.19,150.0,80.0,0,7.13,8.79,30.79,149.9,0,49.9657,1.004,1,1,2,0
2024-02-06 02:00:00.000+00:00,191.99,0,25.92,150.0,80.0,0,5.89,9.44,28.51,173.35,0,49.9955,1.0093,2,1,2,0
2024-02-06 02:15:00.000+00:00,192.99,0,31.37,150.0,80.0,0,6.49,9.51,27.39,165.23,0,49.9808,1.0093,2,1,2,0
2024-02-06 02:30:00.000+00:00,192.25,0,31.94,150.0,80.0,0,6.53,6.71,26.53,163.05,0,49.9578,0.9961,2,1,2,0
2024-02-06 02:45:00.000+00:00,196.35,0.1,20.21,150.0,80.0,0,5.27,7.03,20.82,180,0,50.0094,0.9951,2,1,2,0
2024-02-06 03:00:00.000+00:00,191.13,0,36.33,150.0,80.0,0,7.11,7.98,21.89,151.38,0,50.016,1.0041,3,1,2,0
2024-02-06 03:15:00.000+00:00,192.05,0.13,35.52,150.0,80.0,0,6.95,7.26,22.14,155.6,0,49.9544,1.003,3,1,2,0
2024-02-06 03:30:00.000+00:00,199.19,0,30.11,150.0,80.0,0,6.34,7.84,18.34,180,0,49.9743,0.9944,3,1,2,0
2024-02-06 03:45:00.000+00:00,198.24,0,42.21,150.0,80.0,0,7.78,7.84,18.69,154.91,0,50.0295,1.0174,3,1,2,0
2024-02-06 04:00:00.000+00:00,193.29,0.18,43.72,150.0,80.0,0,7.93,6.95,21.06,141.81,0,50.0467,1.019,4,1,2,0
2024-02-06 04:15:00.000+00:00,195.88,0,44,150.0,80.0,0,7.91,6.96,22.67,146.73,0,50.0036,0.99,4,1,2,0
2024-02-06 04:30:00.000+00:00,196.41,0.18,48.55,150.0,80.0,0,8.42,5.44,25.65,138.16,0,49.9814,1.0001,4,1,2,0
2024-02-06 04:45:00.000+00:00,189.59,0.12,48.3,150.0,80.0,0,8.47,5.41,30.71,124.95,0,50.027,0.9987,4,1,2,0
2024-02-06 05:00:00.000+00:00,194.29,0.06,39.75,150.0,80.0,0,7.54,6.79,31.57,151.75,0,50.0358,0.9979,5,1,2,0
2024-02-06 05:15:00.000+00:00,185.61,0,44.39,150.0,80.0,0,7.99,6.08,36.33,125.96,0,49.9914,0.9988,5,1,2,0
2024-02-06 05:30:00.000+00:00,196.92,0,41.02,150.0,80.0,0,7.69,6.25,36.52,155.32,0,50.0095,1.0086,5,1,2,0
2024-02-06 05:45:00.000+00:00,198.03,0.09,42.11,150.0,80.0,0,7.66,5.12,36.68,155.3,0,49.9862,1.0107,5,1,2,0
2024-02-06 06:00:00.000+00:00,183.22,0.33,48.24,150.0,80.0,0,8.41,5.71,43.53,112.74,0,50.0557,1.0029,6,1,2,0
2024-02-06 06:15:00.000+00:00,193.06,0,46.88,150.0,80.0,0,8.32,5.48,46.65,136.2,0,50.0203,0.9943,6,1,2,0
2024-02-06 06:30:00.000+00:00,197.3,0.07,34.91,150.0,80.0,0,6.93,6.36,44.65,168.73,0,49.9871,1.0074,6,1,2,0
2024-02-06 06:45:00.000+00:00,199.85,0.32,38.05,150.0,80.0,0,7.31,5.81,42.95,166.93,0,49.9842,1.0093,6,1,2,0
2024-02-06 07:00:00.000+00:00,200.98,0,30.62,150.0,80.0,0,6.53,5,38.23,180,0,49.9869,0.9971,7,1,2,0
2024-02-06 07:15:00.000+00:00,191.31,1.76,51.85,150.0,80.0,52.9,8.82,4.24,43.62,120.45,0,49.9894,1.0015,7,1,2,0
2024-02-06 07:30:00.000+00:00,189.68,2.87,39.78,150.0,80.0,104.9,7.47,4.59,46.18,138.83,0,50.0366,1.0039,7,1,2,0
2024-02-06 07:45:00.000+00:00,192.83,4.43,30.58,150.0,80.0,157.7,6.42,6.96,45.39,160.37,0,49.9251,1.0013,7,1,2,0
2024-02-06 08:00:00.000+00:00,198.76,5.68,32.37,150.0,80.0,210.1,6.58,4.88,43.72,166.03,0,49.9715,0.9953,8,1,2,0
2024-02-06 08:15:00.000+00:00,199.26,6.31,29.11,150.0,80.0,224.5,6.29,4.23,41.32,171.52,0,50.0062,0.9964,8,1,2,0
2024-02-06 08:30:00.000+00:00,205.08,6.18,34.88,150.0,80.0,231.3,6.94,3.12,38.96,171.58,0,50.0287,0.9997,8,1,2,0
2024-02-06 08:45:00.000+00:00,198.73,9.68,27.21,150.0,80.0,361.6,6.06,4.93,37.37,166.94,0,50.0164,1.001,8,1,2,0
2024-02-06 09:00:00.000+00:00,201.35,9.59,26.73,150.0,80.0,354.8,5.98,4.65,35.04,172.46,0,50.0389,0.9989,9,1,2,0
2024-02-06 09:15:00.000+00:00,207.45,8.53,50.68,150.0,80.0,312,8.66,4.78,38.01,138.75,0,50.0074,0.9914,9,1,2,0
2024-02-06 09:30:00.000+00:00,211.92,14.24,30.53,150.0,80.0,523.9,6.48,4.41,35.34,175.67,0,50.0191,1.0095,9,1,2,0
2024-02-06 09:45:00.000+00:00,206.19,12.68,34.9,150.0,80.0,459.8,6.92,5.71,35.45,158.27,0,49.992,0.9893,9,1,2,0
2024-02-06 10:00:00.000+00:00,209.93,11.87,36.25,150.0,80.0,444.7,7.05,3.87,34.69,164.25,0,49.9603,1.0041,10,1,2,0
2024-02-06 10:15:00.000+00:00,211.21,16.69,42.25,150.0,80.0,619.9,7.76,5.44,37.21,144.21,0,49.9555,1.0068,10,1,2,0
2024-02-06 10:30:00.000+00:00,210.02,13.36,41.95,150.0,80.0,505.7,7.78,3.38,39.12,148.61,0,49.9844,1.0197,10,1,2,0
2024-02-06 10:45:00.000+00:00,214.46,13.59,37.18,150.0,80.0,513.1,7.17,4.72,38.35,166.14,0,49.9881,0.9986,10,1,2,0
2024-02-06 11:00:00.000+00:00,210.97,17.11,43.66,150.0,80.0,631.3,7.86,6.89,41.94,138.72,0,50.0026,0.999,11,1,2,0
2024-02-06 11:15:00.000+00:00,207.67,16.14,47.13,150.0,80.0,593.4,8.33,7.84,47.35,127.09,0,50.0254,1.0022,11,1,2,0
2024-02-06 11:30:00.000+00:00,209.78,14.37,29.56,150.0,80.0,525.1,6.46,6.85,46.53,168.47,0,49.9986,0.9956,11,1,2,0
2024-02-06 11:45:00.000+00:00,217.04,18.62,28.01,150.0,80.0,675.9,6.17,6.24,44.58,176.63,0,49.9756,1.0047,11,1,2,0
2024-02-06 12:00:00.000+00:00,217.38,13.44,43.63,150.0,80.0,511,7.96,6,46.1,155.45,0,49.9899,1.0017,12,1,2,0
2024-02-06 12:15:00.000+00:00,221.28,18.99,28.14,150.0,80.0,705.1,6.15,7.57,43.49,180,0,50.0363,1.0046,12,1,2,0
2024-02-06 12:30:00.000+00:00,219.18,18.39,38.91,150.0,80.0,681.8,7.38,5.63,44.83,157.61,0,49.9936,1.0058,12,1,2,0
2024-02-06 12:45:00.000+00:00,216.85,14.78,44.56,150.0,80.0,556.7,8.08,8.3,47.74,148.19,0,49.9789,0.9971,12,1,2,0
2024-02-06 13:00:00.000+00:00,223.19,16.33,38.07,150.0,80.0,601.5,7.28,7.27,47.46,169.69,0,49.998,0.9916,13,1,2,0
2024-02-06 13:15:00.000+00:00,221.45,16.04,45.96,150.0,80.0,594.9,8.11,8.46,50.31,150.35,0,49.99,0.9857,13,1,2,0
2024-02-06 13:30:00.000+00:00,228.36,15.84,42.17,150.0,80.0,588.6,7.78,7.24,50.12,170.95,0,50.0434,0.9871,13,1,2,0
2024-02-06 13:45:00.000+00:00,222.51,16.26,39.33,150.0,80.0,603,7.42,8.99,51.13,163.7,0,49.9407,0.9963,13,1,2,0
2024-02-06 14:00:00.000+00:00,230.4,13.95,46.74,150.0,80.0,533.6,8.26,7.43,51.51,168.47,0,49.9676,0.9991,14,1,2,0
2024-02-06 14:15:00.000+00:00,225.31,12.49,47.17,150.0,80.0,469.9,8.22,7.77,53.12,160.5,0,49.9995,1.0119,14,1,2,0
2024-02-06 14:30:00.000+00:00,221.55,10.7,47.57,150.0,80.0,388,8.42,8.91,55.57,155.43,0,50.0088,0.9952,14,1,2,0
2024-02-06 14:45:00.000+00:00,224.53,11.09,37.78,150.0,80.0,408.4,7.22,8.65,54.34,179.62,0,50.0072,1.0047,14,1,2,0
2024-02-06 15:00:00.000+00:00,230.86,10.47,43.8,150.0,80.0,395.2,8,9.14,52.83,180,0,50.0429,0.982,15,1,2,0
2024-02-06 15:15:00.000+00:00,223.7,8.9,44.2,150.0,80.0,330.5,8.01,8.98,53.37,168.87,0,50.0139,0.9969,15,1,2,0
